,LINK_ID,Source,Target,ROAD_USE,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,REMARK,WORKSTATE,TMPID,IDCHECK,SOSFNODEID,SOSTNODEID,SOSBUILDID,ORDERID,USERID,STNL_REG,DEPT_CODE,ID½Å±ÔºÎ¿©,len
391,2060055400,2060018200,2060018400,0,0,107,000,-,ºÐ´ç·Î,0,000,0,0,0,0,,5,,,OEXT2060018200,OEXT2060018400,OEXT2060055400,,sn_si-kg,206,00000,,0.00250964084392
392,2060055000,2060018200,2060018000,0,0,107,000,-,¼±ÁöºÀ±æ,0,000,0,0,0,0,,5,,,OEXT2060018200,OEXT2060018000,OEXT2060055000,,sn_si-kg,206,00000,,0.000389814121437
393,2060052000,2060016900,2060017000,0,0,107,000,-,¼±ÁöºÀ2±æ,0,000,0,0,0,0,,5,,,OEXT2060016900,OEXT2060017000,OEXT2060052000,,sn_si-kg,206,00000,,0.000565076523219
394,2060158700,2060050200,2060051900,0,0,107,000,-,¹ú¸»·Î,0,000,0,0,0,0,,5,,,OEXT2060050200,OEXT2060051900,OEXT2060158700,,sn_si-kg,206,00000,,0.00170905582336
395,2060049100,2060015900,2060016300,0,0,107,000,-,¹ßÀÌºÀ±æ,0,000,0,0,0,0,,5,,,OEXT2060015900,OEXT2060016300,OEXT2060049100,,sn_si-kg,206,00000,,0.00101317254697
396,2060050300,2060016300,2060016500,0,0,107,000,-,¹ßÀÌºÀ±æ,0,000,0,0,0,0,,5,,,OEXT2060016300,OEXT2060016500,OEXT2060050300,,sn_si-kg,206,00000,,0.000482981264018
397,2060035500,2060011900,2060012400,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060011900,OEXT2060012400,OEXT2060035500,,sn_si-kg,206,00000,,0.00211143201036
398,2060021500,2060007500,2060008400,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060007500,OEXT2060008400,OEXT2060021500,,sn_si-kg,206,00000,,0.000967122065226
399,2060019500,2060006900,2060007500,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060006900,OEXT2060007500,OEXT2060019500,,sn_si-kg,206,00000,,0.00190148375935
400,2060014700,2060005500,2060006500,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060005500,OEXT2060006500,OEXT2060014700,,sn_si-kg,206,00000,,0.00161694433939
401,2060014900,2060005600,2060005700,0,0,107,003,-,±¸¹Ì·Î,0,000,0,0,0,0,,5,,,OEXT2060005600,OEXT2060005700,OEXT2060014900,,sn_si-kg,206,00000,,0.0013453903474
402,2060062700,2060020100,2060020200,0,0,107,000,-,´ÀÆ¼¸¶À»±æ,0,000,0,0,0,0,,5,,,OEXT2060020100,OEXT2060020200,OEXT2060062700,,sn_si-kg,206,00000,,0.0018620644341
403,2060038700,2060012800,2060013300,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,,5,,,OEXT2060012800,OEXT2060013300,OEXT2060038700,,sn_si-kg,206,00000,,0.00327659530821
404,2060044500,2060014500,2060014600,0,0,107,000,-,ºÀ¿ìÀç±æ,0,000,0,0,0,0,,5,,,OEXT2060014500,OEXT2060014600,OEXT2060044500,,sn_si-kg,206,00000,,0.00192346958541
405,2060021900,2060007600,2060008600,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060007600,OEXT2060008600,OEXT2060021900,,sn_si-kg,206,00000,,0.00167898342586
406,2060019300,2060006900,2060007000,0,0,107,000,-,ÁÖ°ø±æ,0,000,0,0,0,0,,5,,,OEXT2060006900,OEXT2060007000,OEXT2060019300,,sn_si-kg,206,00000,,0.00063197691538
407,2060023500,2060008400,2060008300,0,0,107,000,-,±Ý°î·Î,0,000,0,0,0,0,,5,,,OEXT2060008400,OEXT2060008300,OEXT2060023500,,sn_si-kg,206,00000,,0.000985876006239
408,2060028700,2060010100,2060009900,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,,5,,,OEXT2060010100,OEXT2060009900,OEXT2060028700,,sn_si-kg,206,00000,,0.000946048451482
409,2060018100,2060006400,2060007700,0,0,107,000,-,¿À¸®µé2±æ,0,000,0,0,0,0,,5,,,OEXT2060006400,OEXT2060007700,OEXT2060018100,,sn_si-kg,206,00000,,0.00292853902379
410,2060017900,2060006400,2060006500,0,0,107,000,-,³ó¼ö»ê±æ,0,000,0,0,0,0,,5,,,OEXT2060006400,OEXT2060006500,OEXT2060017900,,sn_si-kg,206,00000,,0.00158720401145
411,2060015100,2060005600,2060007200,0,0,107,000,-,ÅºÃµ»ó·Î,0,000,0,0,0,0,,5,,,OEXT2060005600,OEXT2060007200,OEXT2060015100,,sn_si-kg,206,00000,,0.00264219988738
412,2060016500,2060006000,2060006200,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060006000,OEXT2060006200,OEXT2060016500,,sn_si-kg,206,00000,,0.00137961271799
413,2060013900,2060006000,2280073500,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060006000,OEXT2280073500,OEXT2060013900,,sn_si-kg,206,00000,,0.00495863614024
414,2060075500,2060023700,2060025200,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,,5,,,OEXT2060023700,OEXT2060025200,OEXT2060075500,,sn_si-kg,206,00000,,0.00145349383169
415,2060066400,2060021100,2060022800,0,0,107,000,-,Àå¾È±æ,0,000,0,0,0,0,,5,,,OEXT2060021100,OEXT2060022800,OEXT2060066400,,sn_si-kg,206,00000,,0.00164611423971
416,2060064900,2060021100,2060020700,0,0,107,000,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,,5,,,OEXT2060021100,OEXT2060020700,OEXT2060064900,,sn_si-kg,206,00000,,0.000774913529718
417,2060064700,2060020600,2060022200,0,0,107,000,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,,5,,,OEXT2060020600,OEXT2060022200,OEXT2060064700,,sn_si-kg,206,00000,,0.00104151922036
418,2060064300,2060020500,2060021100,0,0,107,000,-,Àå¾È±æ,0,000,0,0,0,0,,5,,,OEXT2060020500,OEXT2060021100,OEXT2060064300,,sn_si-kg,206,00000,,0.000972493392562
419,2060064500,2060020700,2060020600,0,0,107,000,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,,5,,,OEXT2060020700,OEXT2060020600,OEXT2060064500,,sn_si-kg,206,00000,,0.0013405165928
420,2060067600,2060021400,2060022600,0,0,107,000,-,ºÐ´çÀåÅÍ±æ,0,000,0,0,0,0,,5,,,OEXT2060021400,OEXT2060022600,OEXT2060067600,,sn_si-kg,206,00000,,0.000665656306619
421,2060060300,2060020600,2060019500,0,0,107,000,-,ÅÂÇö±æ,0,000,0,0,0,0,,5,,,OEXT2060020600,OEXT2060019500,OEXT2060060300,,sn_si-kg,206,00000,,0.000926136448682
422,2060055500,2060018400,2060018200,0,0,107,000,-,ºÐ´ç·Î,0,000,0,0,0,0,,5,,,OEXT2060018400,OEXT2060018200,OEXT2060055500,,sn_si-kg,206,00000,,0.00236086509869
423,2060055100,2060018000,2060018200,0,0,107,000,-,¼±ÁöºÀ±æ,0,000,0,0,0,0,,5,,,OEXT2060018000,OEXT2060018200,OEXT2060055100,,sn_si-kg,206,00000,,0.000389813668318
424,2060052100,2060017000,2060016900,0,0,107,000,-,¼±ÁöºÀ2±æ,0,000,0,0,0,0,,5,,,OEXT2060017000,OEXT2060016900,OEXT2060052100,,sn_si-kg,206,00000,,0.000588055821236
425,2060052300,2060017300,2060017000,0,0,107,000,-,¼±ÁöºÀ5±æ,0,000,0,0,0,0,,5,,,OEXT2060017300,OEXT2060017000,OEXT2060052300,,sn_si-kg,206,00000,,0.000922995657508
426,2060051500,2060016600,2060017000,0,0,107,000,-,¼±ÁöºÀ±æ,0,000,0,0,0,0,,5,,,OEXT2060016600,OEXT2060017000,OEXT2060051500,,sn_si-kg,206,00000,,0.000425664669804
427,2060109300,2060035100,2060034600,0,0,107,000,-,-,0,000,0,0,0,0,,5,,,OEXT2060035100,OEXT2060034600,OEXT2060109300,,sn_si-kg,206,00000,,0.000883432561225
428,2060028900,2060010500,2060009900,0,0,107,000,-,±¹³íµé±æ,0,000,0,0,0,0,,5,,,OEXT2060010500,OEXT2060009900,OEXT2060028900,,sn_si-kg,206,00000,,0.00282526366544
429,2060030700,2060010400,2060010700,0,0,107,000,-,±îÄ¡¸¶À»±æ,0,000,0,0,0,0,,5,,,OEXT2060010400,OEXT2060010700,OEXT2060030700,,sn_si-kg,206,00000,,0.00217628927949
430,2060030500,2060010500,2060010400,0,0,107,000,-,±îÄ¡¸¶À»±æ,0,000,0,0,0,0,,5,,,OEXT2060010500,OEXT2060010400,OEXT2060030500,,sn_si-kg,206,00000,,0.00103982257771
431,2060104600,2060032900,2060034100,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060032900,OEXT2060034100,OEXT2060104600,,sn_si-kg,206,00000,,0.00154872503142
432,2060114800,2060036200,2060036400,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060036200,OEXT2060036400,OEXT2060114800,,sn_si-kg,206,00000,,0.000381858336212
433,2060114900,2060036400,2060036200,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060036400,OEXT2060036200,OEXT2060114900,,sn_si-kg,206,00000,,0.000399026926674
434,2060123200,2060039000,2060039500,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060039000,OEXT2060039500,OEXT2060123200,,sn_si-kg,206,00000,,0.00100013216446
435,2060104700,2060034100,2060032900,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060034100,OEXT2060032900,OEXT2060104700,,sn_si-kg,206,00000,,0.0015673127722
436,2060123300,2060039500,2060039000,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060039500,OEXT2060039000,OEXT2060123300,,sn_si-kg,206,00000,,0.000975437771516
437,2060127900,2060041500,2060003100,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060041500,OEXT2060003100,OEXT2060127900,,sn_si-kg,206,00000,,0.00332380774766
438,2060038100,2060013200,2060012700,0,0,102,000,100,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060013200,OEXT2060012700,OEXT2060038100,,sn_si-kg,206,00000,,0.00328456626109
439,2060037100,2060012700,2060012300,0,0,102,000,100,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060012700,OEXT2060012300,OEXT2060037100,,sn_si-kg,206,00000,,0.00319960497284
440,2060133700,2060042600,2060042500,0,0,107,000,-,¹æ¾Æ´Ù¸®±æ,0,000,0,0,0,0,,5,,,OEXT2060042600,OEXT2060042500,OEXT2060133700,,sn_si-kg,206,00000,,0.00150690892673
441,2060149400,2060047400,2060047700,0,0,102,000,-,µµ½Ã°í¼ÓÈ­±¹µµÁ¦100È£,0,102,0,0,0,0,,5,,,OEXT2060047400,OEXT2060047700,OEXT2060149400,,sn_si-kg,206,00000,,0.000168364695581
442,2060139200,2060044300,2060044400,0,0,107,000,-,ÇÏÅ¾·Î,0,000,0,0,0,0,,5,,,OEXT2060044300,OEXT2060044400,OEXT2060139200,,sn_si-kg,206,00000,,0.00162880087621
443,2060139300,2060044400,2060044300,0,0,107,000,-,ÇÏÅ¾·Î,0,000,0,0,0,0,,5,,,OEXT2060044400,OEXT2060044300,OEXT2060139300,,sn_si-kg,206,00000,,0.00162295551078
444,2060130600,2060041500,2060041700,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060041500,OEXT2060041700,OEXT2060130600,,sn_si-kg,206,00000,,0.000454857671223
445,2060130700,2060041700,2060041500,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060041700,OEXT2060041500,OEXT2060130700,,sn_si-kg,206,00000,,0.000450145778394
446,2060039200,2060013000,2060013600,0,0,107,000,-,ºÒÁ¤·Î,0,000,0,0,0,0,,5,,,OEXT2060013000,OEXT2060013600,OEXT2060039200,,sn_si-kg,206,00000,,0.00431874612952
447,2060041600,2060013600,2060013800,0,0,107,000,-,ºÒÁ¤·Î,0,000,0,0,0,0,,5,,,OEXT2060013600,OEXT2060013800,OEXT2060041600,,sn_si-kg,206,00000,,0.00150260761136
448,2060037200,2060012900,2060012400,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060012900,OEXT2060012400,OEXT2060037200,,sn_si-kg,206,00000,,0.00318433175157
449,2060034600,2060012000,2060011700,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,,5,,,OEXT2060012000,OEXT2060011700,OEXT2060034600,,sn_si-kg,206,00000,,0.00286714500089
450,2060074800,2060024100,2060023500,0,0,107,000,-,½¡³»1±æ,0,000,0,0,0,0,,5,,,OEXT2060024100,OEXT2060023500,OEXT2060074800,,sn_si-kg,206,00000,,0.00100873699912
451,2060068500,2060023000,2060021600,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,,5,,,OEXT2060023000,OEXT2060021600,OEXT2060068500,,sn_si-kg,206,00000,,0.000763187159711
452,2060063200,2060021700,2060020200,0,0,107,000,-,Á¤ÀÚÁß¾Ó±æ,0,000,0,0,0,0,,5,,,OEXT2060021700,OEXT2060020200,OEXT2060063200,,sn_si-kg,206,00000,,0.001190863494
453,2060068900,2060023100,2060021700,0,0,107,000,-,Á¤ÀÚÁß¾Ó±æ,0,000,0,0,0,0,,5,,,OEXT2060023100,OEXT2060021700,OEXT2060068900,,sn_si-kg,206,00000,,0.000765001032469
454,2060068300,2060021700,2060021600,0,0,107,000,-,Á¤ÀÚ´É°ñ±æ,0,000,0,0,0,0,,5,,,OEXT2060021700,OEXT2060021600,OEXT2060068300,,sn_si-kg,206,00000,,0.00185124104599
455,2060076800,2060024400,2060024100,0,0,107,000,-,Á¤ÀÚ»ó°¡±æ,0,000,0,0,0,0,,5,,,OEXT2060024400,OEXT2060024100,OEXT2060076800,,sn_si-kg,206,00000,,0.00036017073007
456,2060028000,2060009800,2060009700,0,0,107,000,-,¾Õ³Ñ¸»±æ,0,000,0,0,0,0,,5,,,OEXT2060009800,OEXT2060009700,OEXT2060028000,,sn_si-kg,206,00000,,0.000355535530836
457,2060027200,2060009700,2060009400,0,0,107,000,-,¾Õ³Ñ¸»1±æ,0,000,0,0,0,0,,5,,,OEXT2060009700,OEXT2060009400,OEXT2060027200,,sn_si-kg,206,00000,,0.000361740107176
458,2060026800,2060009400,2060009300,0,0,107,000,-,ÇÏ¾á¸¶À»2±æ,0,000,0,0,0,0,,5,,,OEXT2060009400,OEXT2060009300,OEXT2060026800,,sn_si-kg,206,00000,,0.00130799418347
459,2060023600,2060009000,2060008300,0,0,107,000,-,±¹³íµé±æ,0,000,0,0,0,0,,5,,,OEXT2060009000,OEXT2060008300,OEXT2060023600,,sn_si-kg,206,00000,,0.000763535943423
460,2060025600,2060008900,2060009000,0,0,107,000,-,ÇÏ¾á¸¶À»±æ,0,000,0,0,0,0,,5,,,OEXT2060008900,OEXT2060009000,OEXT2060025600,,sn_si-kg,206,00000,,0.000481626420809
461,2060025000,2060008800,2060008900,0,0,107,000,-,ÇÏ¾á¸¶À»±æ,0,000,0,0,0,0,,5,,,OEXT2060008800,OEXT2060008900,OEXT2060025000,,sn_si-kg,206,00000,,0.0013112548611
462,2060083400,2060026700,2060026200,0,0,107,000,-,Á¤ÀÚºô¶ó±æ,0,000,0,0,0,0,,5,,,OEXT2060026700,OEXT2060026200,OEXT2060083400,,sn_si-kg,206,00000,,0.000972393525822
463,2060078000,2060026100,2060024500,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,,5,,,OEXT2060026100,OEXT2060024500,OEXT2060078000,,sn_si-kg,206,00000,,0.00190937579393
464,2060073600,2060024500,2060023000,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,,5,,,OEXT2060024500,OEXT2060023000,OEXT2060073600,,sn_si-kg,206,00000,,0.00130215625121
465,2060061800,2060020000,2060019900,0,0,107,000,-,±Ã³»´Ù¸®±æ,0,000,0,0,0,0,,5,,,OEXT2060020000,OEXT2060019900,OEXT2060061800,,sn_si-kg,206,00000,,0.000866875484857
466,2060062200,2060020100,2060020000,0,0,107,003,-,´ÀÆ¼¸¶À»±æ,0,000,0,0,0,0,,5,,,OEXT2060020100,OEXT2060020000,OEXT2060062200,,sn_si-kg,206,00000,,0.00178827235698
467,2060044000,2060014800,2060014300,0,0,107,000,-,³»Á¤·Î,0,000,0,0,0,0,,5,,,OEXT2060014800,OEXT2060014300,OEXT2060044000,,sn_si-kg,206,00000,,0.000978345143483
468,2060073500,2060023000,2060023100,0,0,107,000,-,¹éÇöÁßÇÐ±æ,0,000,0,0,0,0,,5,,,OEXT2060023000,OEXT2060023100,OEXT2060073500,,sn_si-kg,206,00000,,0.00184431220367
469,2060077900,2060024400,2060025500,0,0,107,000,-,½¡³»±æ,0,000,0,0,0,0,,5,,,OEXT2060024400,OEXT2060025500,OEXT2060077900,,sn_si-kg,206,00000,,0.00138025692587
470,2060074900,2060023500,2060024100,0,0,107,000,-,½¡³»1±æ,0,000,0,0,0,0,,5,,,OEXT2060023500,OEXT2060024100,OEXT2060074900,,sn_si-kg,206,00000,,0.00100875697867
471,2060068600,2060021600,2060023000,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,,5,,,OEXT2060021600,OEXT2060023000,OEXT2060068600,,sn_si-kg,206,00000,,0.000763218639227
472,2060063300,2060020200,2060021700,0,0,107,000,-,Á¤ÀÚÁß¾Ó±æ,0,000,0,0,0,0,,5,,,OEXT2060020200,OEXT2060021700,OEXT2060063300,,sn_si-kg,206,00000,,0.00119083112807
473,2060069000,2060021700,2060023100,0,0,107,000,-,Á¤ÀÚÁß¾Ó±æ,0,000,0,0,0,0,,5,,,OEXT2060021700,OEXT2060023100,OEXT2060069000,,sn_si-kg,206,00000,,0.000765001923487
474,2060068400,2060021600,2060021700,0,0,107,000,-,Á¤ÀÚ´É°ñ±æ,0,000,0,0,0,0,,5,,,OEXT2060021600,OEXT2060021700,OEXT2060068400,,sn_si-kg,206,00000,,0.0018512717797
475,2060041900,2060013600,2060014300,0,0,107,000,-,³»Á¤·Î,0,000,0,0,0,0,,5,,,OEXT2060013600,OEXT2060014300,OEXT2060041900,,sn_si-kg,206,00000,,0.000776245405802
476,2060028100,2060009700,2060009800,0,0,107,000,-,¾Õ³Ñ¸»±æ,0,000,0,0,0,0,,5,,,OEXT2060009700,OEXT2060009800,OEXT2060028100,,sn_si-kg,206,00000,,0.000355535683076
477,2060027300,2060009400,2060009700,0,0,107,000,-,¾Õ³Ñ¸»1±æ,0,000,0,0,0,0,,5,,,OEXT2060009400,OEXT2060009700,OEXT2060027300,,sn_si-kg,206,00000,,0.000361771013825
478,2060026900,2060009300,2060009400,0,0,107,000,-,ÇÏ¾á¸¶À»2±æ,0,000,0,0,0,0,,5,,,OEXT2060009300,OEXT2060009400,OEXT2060026900,,sn_si-kg,206,00000,,0.0013079935847
479,2060023700,2060008300,2060009000,0,0,107,000,-,±¹³íµé±æ,0,000,0,0,0,0,,5,,,OEXT2060008300,OEXT2060009000,OEXT2060023700,,sn_si-kg,206,00000,,0.000763535943423
480,2060025700,2060009000,2060008900,0,0,107,000,-,ÇÏ¾á¸¶À»±æ,0,000,0,0,0,0,,5,,,OEXT2060009000,OEXT2060008900,OEXT2060025700,,sn_si-kg,206,00000,,0.00048162732252
481,2060033300,2060011100,2060011800,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,,5,,,OEXT2060011100,OEXT2060011800,OEXT2060033300,,sn_si-kg,206,00000,,0.00134165978979
482,2060016300,2060005900,2060006100,0,0,107,000,-,±¸¹Ì·Î,0,000,0,0,0,0,,5,,,OEXT2060005900,OEXT2060006100,OEXT2060016300,,sn_si-kg,206,00000,,0.00197719935493
483,2060083500,2060026200,2060026700,0,0,107,000,-,Á¤ÀÚºô¶ó±æ,0,000,0,0,0,0,,5,,,OEXT2060026200,OEXT2060026700,OEXT2060083500,,sn_si-kg,206,00000,,0.000972413112447
484,2060078100,2060024500,2060026100,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,,5,,,OEXT2060024500,OEXT2060026100,OEXT2060078100,,sn_si-kg,206,00000,,0.00190934431432
485,2060073700,2060023000,2060024500,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,,5,,,OEXT2060023000,OEXT2060024500,OEXT2060073700,,sn_si-kg,206,00000,,0.00130215625121
486,2060061900,2060019900,2060020000,0,0,107,000,-,±Ã³»´Ù¸®±æ,0,000,0,0,0,0,,5,,,OEXT2060019900,OEXT2060020000,OEXT2060061900,,sn_si-kg,206,00000,,0.000866875531709
487,2060062300,2060020000,2060020100,0,0,107,003,-,´ÀÆ¼¸¶À»±æ,0,000,0,0,0,0,,5,,,OEXT2060020000,OEXT2060020100,OEXT2060062300,,sn_si-kg,206,00000,,0.00178824147537
488,2060082400,2060026400,2060026000,0,0,107,000,-,³»Á¤·Î,0,000,0,0,0,0,,5,,,OEXT2060026400,OEXT2060026000,OEXT2060082400,,sn_si-kg,206,00000,,0.000928119554152
489,2060082500,2060026000,2060026400,0,0,107,000,-,³»Á¤·Î,0,000,0,0,0,0,,5,,,OEXT2060026000,OEXT2060026400,OEXT2060082500,,sn_si-kg,206,00000,,0.000928093905789
490,2060073200,2060026400,2060022900,0,0,107,000,-,¼ö³»1±æ,0,000,0,0,0,0,,5,,,OEXT2060026400,OEXT2060022900,OEXT2060073200,,sn_si-kg,206,00000,,0.00509630775499
491,2060073300,2060022900,2060026400,0,0,107,000,-,¼ö³»1±æ,0,000,0,0,0,0,,5,,,OEXT2060022900,OEXT2060026400,OEXT2060073300,,sn_si-kg,206,00000,,0.00510214631144
492,2060042600,2060014200,2060013800,0,0,107,000,-,»ó·Ï¸¶À»±æ,0,000,0,0,0,0,,5,,,OEXT2060014200,OEXT2060013800,OEXT2060042600,,sn_si-kg,206,00000,,0.000756281699258
493,2060017200,2060007600,2060006200,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060007600,OEXT2060006200,OEXT2060017200,,sn_si-kg,206,00000,,0.00293468745686
494,2060018600,2060007100,2060006600,0,0,107,000,-,ÁÖ°ø1±æ,0,000,0,0,0,0,,5,,,OEXT2060007100,OEXT2060006600,OEXT2060018600,,sn_si-kg,206,00000,,0.000653128588826
495,2060019600,2060007100,2060007000,0,0,107,000,-,ÁÖ°ø±æ,0,000,0,0,0,0,,5,,,OEXT2060007100,OEXT2060007000,OEXT2060019600,,sn_si-kg,206,00000,,0.000709790015952
496,2060019000,2060006800,2060007200,0,0,107,000,-,-,0,000,0,0,0,0,,5,,,OEXT2060006800,OEXT2060007200,OEXT2060019000,,sn_si-kg,206,00000,,0.000705302798142
497,2060027600,2060009900,2060009500,0,0,107,000,-,±¹³íµé±æ,0,000,0,0,0,0,,5,,,OEXT2060009900,OEXT2060009500,OEXT2060027600,,sn_si-kg,206,00000,,0.000441400192413
498,2060080100,2060025000,2060025400,0,0,107,000,-,Á¤ÀÚ»ó°¡±æ,0,000,0,0,0,0,,5,,,OEXT2060025000,OEXT2060025400,OEXT2060080100,,sn_si-kg,206,00000,,0.000463911822219
499,2060056700,2060018600,2060018500,0,0,107,000,-,¿ªºÏ±æ,0,000,0,0,0,0,,5,,,OEXT2060018600,OEXT2060018500,OEXT2060056700,,sn_si-kg,206,00000,,0.000552906785975
500,2060053700,2060017500,2060017600,0,0,107,000,-,¿ª³²±æ,0,000,0,0,0,0,,5,,,OEXT2060017500,OEXT2060017600,OEXT2060053700,,sn_si-kg,206,00000,,0.00113786856559
501,2060042900,2060013900,2060014100,0,0,107,000,-,½Å±â±æ,0,000,0,0,0,0,,5,,,OEXT2060013900,OEXT2060014100,OEXT2060042900,,sn_si-kg,206,00000,,0.000735867353748
502,2060042700,2060013800,2060014200,0,0,107,000,-,»ó·Ï¸¶À»±æ,0,000,0,0,0,0,,5,,,OEXT2060013800,OEXT2060014200,OEXT2060042700,,sn_si-kg,206,00000,,0.000756250190788
503,2060017300,2060006200,2060007600,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060006200,OEXT2060007600,OEXT2060017300,,sn_si-kg,206,00000,,0.00293593792984
504,2060018700,2060006600,2060007100,0,0,107,000,-,ÁÖ°ø1±æ,0,000,0,0,0,0,,5,,,OEXT2060006600,OEXT2060007100,OEXT2060018700,,sn_si-kg,206,00000,,0.000653128588826
505,2060088400,2060031600,2060027800,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060031600,OEXT2060027800,OEXT2060088400,,sn_si-kg,206,00000,,0.00778511378431
506,2060088500,2060027800,2060031600,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060027800,OEXT2060031600,OEXT2060088500,,sn_si-kg,206,00000,,0.00779541714266
507,2060031200,2060010500,2060010800,0,0,107,000,-,±îÄ¡¸¶À»1±æ,0,000,0,0,0,0,,5,,,OEXT2060010500,OEXT2060010800,OEXT2060031200,,sn_si-kg,206,00000,,0.00278165596521
508,2060031000,2060010500,2060010600,0,0,107,000,-,±îÄ¡¸¶À»±æ,0,000,0,0,0,0,,5,,,OEXT2060010500,OEXT2060010600,OEXT2060031000,,sn_si-kg,206,00000,,0.00210273972898
509,2060031300,2060010800,2060010500,0,0,107,000,-,±îÄ¡¸¶À»1±æ,0,000,0,0,0,0,,5,,,OEXT2060010800,OEXT2060010500,OEXT2060031300,,sn_si-kg,206,00000,,0.00297765712146
510,2060115500,2060036400,2060037800,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060036400,OEXT2060037800,OEXT2060115500,,sn_si-kg,206,00000,,0.00181624516423
511,2060048600,2060015800,2060018100,0,0,102,000,100,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060015800,OEXT2060018100,OEXT2060048600,,sn_si-kg,206,00000,,0.00275067042628
512,2060071700,2060025300,2060022500,0,0,102,000,100,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060025300,OEXT2060022500,OEXT2060071700,,sn_si-kg,206,00000,,0.00242856828931
513,2060071800,2060022500,2060025300,0,0,102,000,100,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060022500,OEXT2060025300,OEXT2060071800,,sn_si-kg,206,00000,,0.00242207008885
