,Id,NODE_TYPE,NODE_NAME,TURN_P,REMARK,USERID,WORKSTATE,TMPID,IDCHECK,ORDERID,DEPT_CODE,STNL_REG,ID½Å±ÔºÎ¿©,latitude,longitude
231,2060017200,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.3651535884959,127.12752198053272
232,2060017900,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.365806525966775,127.12846966810082
233,2060016500,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.36459299520959,127.12670835579888
234,2060016300,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.36423802650938,127.12699454345102
235,2060014900,102,-,0,,sn_si-kg,5,999,,,00000,206,,37.36270880763959,127.1286519804612
236,2060029900,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.3776729011783,127.13218944927428
237,2060028300,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.375974901147345,127.13119451222622
238,2060027600,101,È¿ÀÚÃÌ»ç°Å¸®,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.375368870514876,127.1303634811145
239,2060024800,101,Àå¾È»ç°Å¸®,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.37219721352767,127.13392054345661
240,2060024600,101,»ûº°»ç°Å¸®,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.37195815124926,127.12560473028759
241,2060024200,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.37152702616095,127.13299466804506
242,2060020900,101,»ûº°»ï°Å¸®,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.369091932801496,127.12878607477171
243,2060018900,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.36708724507281,127.12728441832348
244,2060017800,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.365801120142066,127.12547566858325
245,2060017100,101,Çª¸¥¸¶À»»ï°Å¸®,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.365121620295724,127.12451760553688
246,2060015500,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.36346265174012,127.12316629324891
247,2060014000,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.36013511976222,127.12293510543418
248,2060021300,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.369519964222036,127.11960848087222
249,2060000400,101,±Ý°îIC,0,,sn_si-kg,5,999,,,00000,206,,37.349861401596456,127.1016055431229
250,2060026700,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.37437424553144,127.11343957421764
251,2060022400,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.36990362039569,127.12271766825324
252,2060027500,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.37528574528034,127.12176782411098
253,2060007400,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.34224643278287,127.11609191859827
254,2060006700,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.34044671403444,127.1161168558989
255,2060005800,101,¹«Áö°³»ç°Å¸®,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.338143463982476,127.11613676149261
256,2060010300,101,ÇÏ¾á¸¶À»»ç°Å¸®,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.34654277650395,127.11607163708788
257,2060029100,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.3772079328034,127.11031851218854
258,2060027800,101,Á¤ÀÚ»ç°Å¸®,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.37545530795239,127.11224569904266
259,2060026100,101,¹é±Ã»ç°Å¸®,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.37367924497062,127.10980432481824
260,2060025100,101,¹é±Ã»ï°Å¸®,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.37239068287721,127.10808010595281
261,2060020000,101,±Ã³»»ç°Å¸®,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.3685025890893,127.10801666777684
262,2060015000,101,±Ý°î±³»ç°Å¸®,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.363442932305986,127.10807719934405
263,2060013600,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.359940432730696,127.11479966838522
264,2060013300,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.359927870101274,127.10594741771968
265,2060013500,101,ºÒÁ¤±³»ç°Å¸®,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.359935463976456,127.10807807438437
266,2060013700,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.35994246429914,127.10983016773605
267,2060012900,101,±Ý°î»ç°Å¸®,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.35666765147795,127.10849163661271
268,2060012200,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.3534111515512,127.10601710528442
269,2060012400,101,Ã»¼Ö¸¶À»»ç°Å¸®,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.35350346425952,127.10882954337546
270,2060011700,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.35108921358744,127.11522688681862
271,2060011100,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.35007058929642,127.10632163730725
272,2060010100,101,¹Ì±Ý»ç°Å¸®,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.345880308018195,127.1089043552771
273,2060008400,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.343594901414576,127.10890132456188
274,2060007500,101,µ¿¸·±³»ç°Å¸®,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.342626838806666,127.10890782396211
275,2060006900,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.340725276335036,127.1089450433036
276,2060006500,101,¿À¸®¿ª»ï°Å¸®,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.339714026484614,127.10897357429508
277,2060005500,101,¿À¸®»ï°Å¸®,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.338098370177306,127.10898698048857
278,2060005700,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.33812458901173,127.11308463699368
279,2060005600,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.33810833916198,127.11173869905417
280,2060024300,101,³»Á¤»ç°Å¸®,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.37158933928504,127.11651488683583
281,2060019600,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.36847243302299,127.12077848084584
282,2060015700,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.36347393283569,127.11899482398883
283,2060013000,101,ºÒÁ¤»ç°Å¸®,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.35922433857161,127.11901126179691
284,2060012000,101,µ¹¸¶±³»ç°Å¸®,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.353239932327995,127.11711035583039
285,2060013100,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.3594603071823,127.12232110590912
286,2060025400,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.372581182665385,127.1154196367105
287,2060025900,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.373480151261106,127.11442691828984
288,2060017600,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.365632463986685,127.10805101198582
289,2060018500,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.36667286985727,127.10803857436224
290,2060013800,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.359955557528565,127.11329710542043
291,2060013900,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.35997105734373,127.11176019914592
292,2060000300,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.34664702591357,127.10161554358388
293,2060011300,101,±Ý°îIC,0,,sn_si-kg,5,999,,,00000,206,,37.350079651764474,127.1029082623437
294,2060011400,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.35008399548991,127.1120102304551
295,2060005400,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.33809368291088,127.11031135538383
296,2060007000,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.34072846353229,127.10957704275904
297,2060007100,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.340732057223136,127.11028682457675
298,2060006800,102,-,0,,sn_si-kg,5,999,,,00000,206,,37.340596901712615,127.1123848241607
299,2060009600,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.3454317450757,127.11034948034262
300,2060009500,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.34542946349575,127.10985744956918
301,2060008800,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.344342370221284,127.11166773085483
302,2060009800,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.3454395260099,127.11201141845947
303,2060009700,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.34543787035807,127.11165588678364
304,2060009000,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.34434715101719,127.10987485594706
305,2060008300,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.343583713848545,127.10988713708866
306,2060008900,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.3443458703826,127.11035648066525
307,2060008700,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.34434143222842,127.11202298104286
308,2060009900,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.34587077610399,127.10985035571696
309,2060010200,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.34646524505246,127.11999748081735
310,2060005200,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.335895057285825,127.11174110563991
311,2060006600,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.340078932693245,127.11028885524593
312,2060005300,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.33742724481766,127.11173913702396
313,2060005000,103,-,1,,sn_si-kg,5,999,,,00000,206,,37.33411840165087,127.11809941850697
314,2060009300,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.34506399521081,127.11035185545211
315,2060009400,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.34507611987044,127.11165979343855
316,2060029700,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.37765305763776,127.11094982456189
317,2060029200,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.37729302665383,127.11355294904786
318,2060024500,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.371769870088485,127.1098045118772
319,2060026000,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.37350715160642,127.119205355276
320,2060025200,101,´ÃÇª¸¥°íµîÇÐ±³,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.372409339312696,127.1059258555747
321,2060020100,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.36851999546718,127.10980485541825
322,2060020400,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.36852711989627,127.11473951183541
323,2060015300,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.3634595265961,127.10594651210238
324,2060015200,101,½Å±â»ç°Å¸®,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.36345933863777,127.11477073090032
325,2060012800,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.356651276622415,127.10594498055696
326,2060011800,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.35139108901302,127.10622807454126
327,2060010000,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.345877713474124,127.11200885539176
328,2060008100,102,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.34344337014926,127.10590523052326
329,2060008000,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.34343361969985,127.11202173098525
330,2060007800,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.34264821389269,127.10591148081141
331,2060007600,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.342630526026994,127.10446460566516
332,2060007700,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.342633369683256,127.1073802310666
333,2060007200,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.34073912049837,127.1116880429422
334,2060006200,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.339695338572824,127.10447860541126
335,2060006300,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.339699057269456,127.10593826172203
336,2060006400,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.3397043389877,127.10738948059361
337,2060006000,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.338361214127474,127.10467748058545
338,2060011500,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.3505954947866,127.12001704287013
339,2060006100,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.339140276117064,127.12075426210356
340,2060005900,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.33821993243532,127.11906829320276
341,2060005100,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.3358005889026,127.11771479286426
342,2060028700,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.37680515164749,127.11547785522146
343,2060014800,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.36169493266817,127.11478523066944
344,2060021000,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.3693769324492,127.10594360549362
345,2060023700,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.37095590181366,127.1059343559665
346,2060019900,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.368501276079144,127.10714979328634
347,2060021600,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.36970452668618,127.10980473041252
348,2060023000,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.37046771384331,127.10980466835929
349,2060024400,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.37170555777152,127.11421844914821
350,2060025000,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.372307932659965,127.1150447615172
351,2060024900,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.37221871361942,127.11260454292153
352,2060025800,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.37320037037915,127.11402273059434
353,2060023100,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.3704784634395,127.11164891793726
354,2060021700,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.36971349472549,127.11165598031323
355,2060025500,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.372620464152305,127.11318494917145
356,2060024000,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.371292339084164,127.1136515740975
357,2060024100,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.371493401409566,127.11392738717075
358,2060023800,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.37103549541058,127.11497532396402
359,2060023500,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.370831369994335,127.11468848070615
360,2060022000,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.36972852599388,127.11476444913592
361,2060020200,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.36852271411766,127.11166691786775
362,2060021900,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.36972621383694,127.11428682460212
363,2060023200,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.370713932926435,127.11533854304457
364,2060020300,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.36852490126881,127.11319088649554
365,2060017500,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.36562115141487,127.1069131996469
366,2060017400,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.36561155744744,127.10594748067217
367,2060018600,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.366673869903366,127.10748563700429
368,2060019200,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.36788386992225,127.10594844924208
369,2060018700,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.3666766829827,127.10594794921894
370,2060016200,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.3641633072379,127.10594682416718
371,2060015400,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.36346221377033,127.1132934182001
372,2060014500,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.36168899534414,127.10981573091954
373,2060014700,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.36169318258749,127.11329529328646
374,2060014200,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.360711838791815,127.11329632480886
375,2060014100,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.36070687003763,127.11175123110661
376,2060014300,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.36071662048704,127.11479329309134
377,2060014600,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.36169133897732,127.11173919907719
378,2060023300,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.37073471356058,127.14338988731504
379,2060022100,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.36978249520814,127.14205179326223
380,2060018800,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.366902964096425,127.14120857453838
381,2060019300,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.3679268386295,127.14406238683864
382,2060018400,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.366515089203176,127.144466543058
383,2060026900,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.374581588721924,127.1444230122745
384,2060028100,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.375765339329405,127.1410147931241
385,2060028400,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.37602980745521,127.1413796058032
386,2060027400,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.37500918307194,127.1425669492022
387,2060027300,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.374934963823534,127.1445521684077
388,2060027100,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.374753557979716,127.14366960524444
389,2060028800,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.37705587003876,127.13932004324295
390,2060021400,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.369553120426644,127.1456241368843
391,2060025600,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.37285318261314,127.1415637617738
392,2060024700,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.37214258870762,127.140726136833
393,2060023900,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.37123405762071,127.13946985590383
394,2060023600,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.3709494329903,127.14464898042411
395,2060022800,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.37035321396115,127.1438149806504
396,2060022600,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.37015871398859,127.14542673030292
397,2060022200,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.369800276603314,127.14445488694514
398,2060021200,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.36944690150176,127.13704063691591
399,2060021100,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.369397370441675,127.14247348086508
400,2060020700,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.36891162053331,127.14305441861438
401,2060020600,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.368901870083846,127.14427598031727
402,2060020500,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.36882899532185,127.14167835608475
403,2060019500,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.36828793261208,127.14496985582628
404,2060019400,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.368204713848115,127.14241682447653
405,2060019100,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.36774586985621,127.14018348052457
406,2060019000,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.367560088810706,127.14579941834506
407,2060026600,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.374291807378995,127.14563923110518
408,2060029600,103,-,0,,sn_si-kg,5,999,,,00000,206,,37.37753315103157,127.13999785596116
409,2060028500,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.37661655752271,127.14004182471444
410,2060029500,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.377337275995615,127.14103182448468
411,2060028600,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.37674193290616,127.14169554302805
412,2060017300,102,-,0,,sn_si-kg,5,999,,,00000,206,,37.36546527642412,127.14055298047015
413,2060016600,102,-,0,,sn_si-kg,5,999,,,00000,206,,37.36469683902499,127.14116173065247
414,2060016900,102,-,0,,sn_si-kg,5,999,,,00000,206,,37.36491046397987,127.1419305745452
415,2060017000,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.365064525937385,127.14137616859443
416,2060018200,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.36632902666986,127.14211366841641
417,2060018000,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.3659923079116,127.14191729335744
418,2060017700,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.36573558924374,127.14176754274968
419,2060001400,101,¼­´ç»ï°Å¸®,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.37627296344749,127.13957010602837
420,2060026800,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.37453352625471,127.13712041847111
421,2060026300,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.373973370038925,127.1363745747393
422,2060014400,105,-,0,,sn_si-kg,5,999,,,00000,206,,37.361125901043295,127.14975210593775
423,2060020800,104,-,0,,sn_si-kg,5,999,,,00000,206,,37.36906224528201,127.12157763728692
424,2060022900,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.37044343304785,127.12352126194912
425,2060018300,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.36636668218256,127.12628407455122
426,2060037800,101,¼­Çö±³»ç°Å¸®,1,,sn_si-kg,5,999,,,00000,206,,37.386812808088905,127.11651123109175
427,2060030600,101,¹éÇö»ç°Å¸®,1,,sn_si-kg,5,999,,,00000,206,,37.37837315108186,127.10894107459558
428,2060025300,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.372464557685305,127.10421204276452
429,2060037000,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.38583124485865,127.05052129273861
430,2060018100,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.36619483882987,127.1047047615192
431,2060026400,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.3740451197491,127.11996163653919
432,2060029000,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.37711899525067,127.11159916834197
433,2060021800,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.369720713583376,127.11314741776528
434,2060044900,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.4054545261817,127.1191113248625
435,2060000200,101,µ¿¿øµ¿»ï°Å¸®,0,,sn_si-kg,5,999,,,00000,206,,37.34474558844772,127.10164073089595
436,2060010800,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.34952502637918,127.11201004339614
437,2060010600,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.34871455736641,127.11200979338457
438,2060010500,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.3487018697312,127.1099109493374
439,2060010700,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.34874096415916,127.10667444943329
440,2060010400,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.34869918255697,127.10887354270574
441,2060011900,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.35139202610662,127.10881919937344
442,2060011000,101,¹Ì±Ý¿ª»ç°Å¸®,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.350055308016465,127.10885507422847
443,2060053600,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.413303557942584,127.13046469980884
444,2060031800,104,³»Á¤±³,0,±³·®,sn_si-kg,5,999,,,00000,206,,37.380340682421604,127.11913485562343
445,2060032500,104,³»Á¤±³,0,±³·®,sn_si-kg,5,999,,,00000,206,,37.38086512026439,127.11988713670223
446,2060034300,104,ÃÊ¸²±³,0,±³·®,sn_si-kg,5,999,,,00000,206,,37.38288774497096,127.11819694908172
447,2060034000,104,ÃÊ¸²±³,0,±³·®,sn_si-kg,5,999,,,00000,206,,37.38229046384254,127.11734438730139
448,2060033600,104,¼ö³»±³,0,±³·®,sn_si-kg,5,999,,,00000,206,,37.382069807988046,127.11618410540154
449,2060034700,104,¼ö³»±³,0,±³·®,sn_si-kg,5,999,,,00000,206,,37.383328464026704,127.11476182401498
450,2060002701,104,¾çÇö±³,0,±³·®,sn_si-kg,5,999,,,00000,206,,37.39031821427301,127.12210569939737
451,2060003101,104,¾çÇö±³,0,±³·®,sn_si-kg,5,999,,,00000,206,,37.391024401500545,127.12093416787832
452,2060054900,104,¼º³²±³,1,±³·®,sn_si-kg,5,999,,,00000,206,,37.414351651217885,127.12871373060966
453,2060046800,104,¾ßÅ¾±³,0,±³·®,sn_si-kg,5,999,,,00000,206,,37.40791458921723,127.12530523087082
454,2060041900,104,¸Å¼Û2±³,0,±³·®,sn_si-kg,5,999,,,00000,206,,37.398540151711984,127.12006748044678
455,2060022500,104,-,0,,sn_si-kg,5,999,,,00000,206,,37.37003546370312,127.10421588646682
456,2060019700,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.36849183859374,127.10426054320146
457,2060015800,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.36349411991728,127.10455463679352
458,2060013200,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.35992308930537,127.10427285581943
459,2060012700,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.356639839044874,127.10430448047862
460,2060012300,101,-,1,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.353439620489326,127.10433538657946
461,2060028900,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.37710852624292,127.1328229182219
462,2060029800,101,-,0,º¸¿Ï,sn_si-kg,5,999,,,00000,206,,37.377660933000755,127.13358329319908
463,2060008600,103,-,0,,sn_si-kg,5,999,,,00000,206,,37.34428949548192,127.10429619952129
464,2060047700,104,-,0,,sn_si-kg,5,999,,,00000,206,,37.40852643306732,127.11868994932433
465,2060001701,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.37168077605372,127.10178166814774
466,2060022700,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.37033287039753,127.09940082459116
467,2060021500,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.36964252652615,127.09911638701965
468,2060022300,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.36982333881747,127.09695413717213
469,2060032100,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.380508901506516,127.04817157471746
470,2060008500,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.34396418282489,127.12547951228555
471,2060009100,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.34453718225859,127.1263201373647
472,2060015100,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.3634499946819,127.10716873031038
473,2060013400,101,-,1,,sn_si-kg,5,999,,,00000,206,,37.35993196381514,127.1071806993873
474,2060012600,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.35567021431456,127.11269176186988
475,2060012100,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.35333055790824,127.11081432461106
476,2060052600,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.41235905757179,127.13799960557947
477,2060050300,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.41070461980064,127.13763469937089
478,2060037200,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.38607715097771,127.12127379324534
479,2060036500,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.38552627666462,127.12050419931813
480,2060035900,101,-,0,,sn_si-kg,5,999,,,00000,206,,37.384970057680675,127.11971879351097
